# Export File Created with QBlade CE v2.0.9_beta windows on 07.09.2025 at 08:26:01
[Conditions_01: NREL_MIT_5MW_TLP]
Time [s]	Abs Meas. Wind Vel. at Hub [m/s]
2.1084171e+01	4.3777065e+00
2.1111660e+01	4.3137379e+00
2.1139151e+01	4.2498264e+00
2.1166639e+01	4.1859732e+00
2.1194128e+01	4.1588049e+00
2.1221617e+01	4.1469207e+00
2.1249107e+01	4.1358299e+00
2.1276596e+01	4.1400871e+00
2.1304085e+01	4.2442331e+00
2.1331573e+01	4.3486280e+00
2.1359064e+01	4.4532342e+00
2.1386553e+01	4.5045462e+00
2.1414042e+01	4.5136476e+00
2.1441530e+01	4.5245218e+00
2.1469019e+01	4.5371995e+00
2.1496510e+01	4.5294237e+00
2.1523998e+01	4.5217986e+00
2.1551487e+01	4.5146894e+00
2.1578976e+01	4.4926434e+00
2.1606466e+01	4.4503036e+00
2.1633955e+01	4.4081459e+00
2.1661444e+01	4.3661656e+00
2.1688932e+01	4.3509669e+00
2.1716421e+01	4.3392844e+00
2.1743912e+01	4.3276324e+00
2.1771400e+01	4.3272882e+00
2.1798889e+01	4.3474164e+00
2.1826378e+01	4.3676672e+00
2.1853868e+01	4.3880138e+00
2.1881357e+01	4.4127617e+00
2.1908846e+01	4.4384904e+00
2.1936335e+01	4.4644127e+00
2.1963825e+01	4.4901061e+00
2.1991314e+01	4.5150247e+00
2.2018803e+01	4.5399728e+00
2.2046291e+01	4.5649347e+00
2.2073780e+01	4.5840602e+00
2.2101271e+01	4.6027312e+00
2.2128759e+01	4.6220584e+00
2.2156248e+01	4.6432514e+00
2.2183737e+01	4.6667218e+00
2.2211227e+01	4.6900835e+00
2.2238716e+01	4.7132955e+00
2.2266205e+01	4.7182312e+00
2.2293694e+01	4.7213140e+00
2.2321182e+01	4.7246208e+00
2.2348673e+01	4.7551026e+00
2.2376162e+01	4.8204336e+00
2.2403650e+01	4.8863015e+00
2.2431139e+01	4.9527049e+00
2.2458630e+01	4.9508748e+00
2.2486118e+01	4.9484119e+00
2.2513607e+01	4.9462204e+00
2.2541096e+01	4.9355755e+00
2.2568586e+01	4.9184580e+00
2.2596075e+01	4.9024696e+00
2.2623564e+01	4.8884792e+00
2.2651052e+01	4.8826904e+00
2.2678541e+01	4.8772244e+00
2.2706032e+01	4.8720117e+00
2.2733521e+01	4.8330789e+00
2.2761009e+01	4.7773886e+00
2.2788498e+01	4.7218385e+00
2.2815989e+01	4.6939216e+00
2.2843477e+01	4.7534566e+00
2.2870966e+01	4.8131247e+00
2.2898455e+01	4.8729091e+00
2.2925943e+01	4.8619957e+00
2.2953434e+01	4.8349891e+00
2.2980923e+01	4.8080406e+00
2.3008411e+01	4.7801857e+00
2.3035900e+01	4.7511640e+00
2.3063391e+01	4.7224641e+00
2.3090879e+01	4.6940866e+00
2.3118368e+01	4.7075491e+00
2.3145857e+01	4.7220607e+00
2.3173347e+01	4.7363849e+00
2.3200836e+01	4.7718501e+00
2.3228325e+01	4.8247271e+00
2.3255814e+01	4.8775969e+00
2.3283302e+01	4.9277530e+00
2.3310793e+01	4.9583411e+00
2.3338282e+01	4.9894781e+00
2.3365770e+01	5.0212111e+00
2.3393259e+01	5.0446391e+00
2.3420750e+01	5.0646982e+00
2.3448238e+01	5.0853081e+00
2.3475727e+01	5.0856662e+00
2.3503216e+01	5.0281315e+00
2.3530704e+01	4.9708691e+00
2.3558195e+01	4.9138598e+00
2.3585684e+01	4.9174142e+00
2.3613173e+01	4.9342709e+00
2.3640661e+01	4.9523139e+00
2.3668152e+01	4.9549193e+00
2.3695641e+01	4.9342957e+00
2.3723129e+01	4.9151020e+00
2.3750618e+01	4.8973818e+00
2.3778109e+01	4.8881688e+00
2.3805597e+01	4.8799524e+00
2.3833086e+01	4.8725662e+00
2.3860575e+01	4.8980012e+00
2.3888063e+01	4.9490948e+00
2.3915554e+01	5.0004883e+00
2.3943043e+01	5.0422888e+00
2.3970531e+01	5.0270948e+00
2.3998020e+01	5.0122995e+00
2.4025511e+01	4.9978552e+00
2.4052999e+01	5.0194154e+00
2.4080488e+01	5.0538130e+00
2.4107977e+01	5.0886197e+00
2.4135466e+01	5.1127868e+00
2.4162956e+01	5.1170506e+00
2.4190445e+01	5.1230145e+00
2.4217934e+01	5.1307282e+00
2.4245422e+01	5.1039181e+00
2.4272913e+01	5.0758104e+00
2.4300402e+01	5.0483317e+00
2.4327890e+01	5.0258002e+00
2.4355379e+01	5.0069962e+00
2.4382870e+01	4.9884982e+00
2.4410358e+01	4.9707017e+00
2.4437847e+01	4.9548588e+00
2.4465336e+01	4.9396806e+00
2.4492825e+01	4.9252000e+00
2.4520315e+01	4.9571023e+00
2.4547804e+01	5.0010929e+00
2.4575293e+01	5.0454803e+00
2.4602781e+01	5.0685802e+00
2.4630272e+01	5.0633154e+00
2.4657761e+01	5.0586119e+00
2.4685249e+01	5.0581155e+00
2.4712738e+01	5.1069722e+00
2.4740227e+01	5.1564841e+00
2.4767717e+01	5.2066007e+00
2.4795206e+01	5.2431097e+00
2.4822695e+01	5.2744179e+00
2.4850183e+01	5.3058605e+00
2.4877674e+01	5.2976470e+00
2.4905163e+01	5.2271810e+00
2.4932652e+01	5.1575427e+00
2.4960140e+01	5.0937209e+00
2.4987629e+01	5.1065788e+00
2.5015120e+01	5.1193066e+00
2.5042608e+01	5.1319408e+00
2.5070097e+01	5.1686897e+00
2.5097586e+01	5.2138033e+00
2.5125076e+01	5.2589679e+00
2.5152565e+01	5.3217058e+00
2.5180054e+01	5.4083848e+00
2.5207542e+01	5.4957294e+00
2.5235033e+01	5.5736485e+00
2.5262522e+01	5.5736237e+00
2.5290010e+01	5.5747304e+00
2.5317499e+01	5.5769796e+00
2.5344988e+01	5.5473442e+00
2.5372478e+01	5.5098276e+00
2.5399967e+01	5.4726253e+00
2.5427456e+01	5.4572268e+00
2.5454945e+01	5.4650307e+00
2.5482435e+01	5.4730716e+00
2.5509924e+01	5.4805121e+00
2.5537413e+01	5.4842081e+00
2.5564901e+01	5.4886150e+00
2.5592390e+01	5.4937530e+00
2.5619881e+01	5.4884825e+00
2.5647369e+01	5.4811654e+00
2.5674858e+01	5.4737916e+00
2.5702347e+01	5.4464688e+00
2.5729837e+01	5.4007306e+00
2.5757326e+01	5.3549790e+00
2.5784815e+01	5.3160992e+00
2.5812304e+01	5.3071141e+00
2.5839794e+01	5.2987013e+00
2.5867283e+01	5.2908149e+00
2.5894772e+01	5.3178945e+00
2.5922260e+01	5.3509579e+00
2.5949749e+01	5.3838854e+00
2.5977240e+01	5.4172678e+00
2.6004728e+01	5.4522667e+00
2.6032217e+01	5.4886208e+00
2.6059706e+01	5.5147195e+00
2.6087196e+01	5.4781404e+00
2.6114685e+01	5.4414544e+00
2.6142174e+01	5.4047379e+00
2.6169662e+01	5.4189568e+00
2.6197151e+01	5.4466724e+00
2.6224642e+01	5.4744902e+00
2.6252131e+01	5.5023179e+00
2.6279619e+01	5.5303001e+00
2.6307108e+01	5.5587788e+00
2.6334599e+01	5.5860333e+00
2.6362087e+01	5.5440426e+00
2.6389576e+01	5.5025325e+00
2.6417065e+01	5.4614487e+00
2.6444555e+01	5.4811616e+00
2.6472044e+01	5.5373034e+00
2.6499533e+01	5.5936594e+00
2.6527021e+01	5.6406035e+00
2.6554510e+01	5.6535063e+00
2.6582001e+01	5.6669316e+00
2.6609489e+01	5.6807923e+00
2.6636978e+01	5.6749716e+00
2.6664467e+01	5.6649518e+00
2.6691957e+01	5.6556983e+00
2.6719446e+01	5.6414390e+00
2.6746935e+01	5.6182714e+00
2.6774424e+01	5.5954843e+00
2.6801912e+01	5.5731335e+00
2.6829403e+01	5.6145940e+00
2.6856892e+01	5.6597881e+00
2.6884380e+01	5.7054620e+00
2.6911869e+01	5.7260127e+00
2.6939360e+01	5.7227225e+00
2.6966848e+01	5.7196417e+00
2.6994337e+01	5.7172627e+00
2.7021826e+01	5.7219863e+00
2.7049316e+01	5.7277031e+00
2.7076805e+01	5.7343907e+00
2.7104294e+01	5.7291088e+00
2.7131783e+01	5.7170548e+00
2.7159271e+01	5.7062130e+00
2.7186762e+01	5.7031932e+00
2.7214251e+01	5.7345133e+00
2.7241739e+01	5.7660737e+00
2.7269228e+01	5.7979002e+00
2.7296719e+01	5.8283267e+00
2.7324207e+01	5.8584828e+00
2.7351696e+01	5.8890691e+00
2.7379185e+01	5.9167533e+00
2.7406673e+01	5.9341426e+00
2.7434164e+01	5.9516959e+00
2.7461653e+01	5.9694614e+00
2.7489141e+01	5.9476047e+00
2.7516630e+01	5.9145241e+00
2.7544121e+01	5.8821254e+00
2.7571609e+01	5.8596978e+00
2.7599098e+01	5.8591304e+00
2.7626587e+01	5.8588166e+00
2.7654078e+01	5.8587718e+00
2.7681566e+01	5.8895211e+00
2.7709055e+01	5.9273710e+00
2.7736544e+01	5.9663787e+00
2.7764032e+01	5.9754934e+00
2.7791523e+01	5.9323697e+00
2.7819012e+01	5.8891940e+00
2.7846500e+01	5.8459458e+00
2.7873989e+01	5.8074946e+00
2.7901480e+01	5.7696581e+00
2.7928968e+01	5.7319860e+00
2.7956457e+01	5.6810813e+00
2.7983946e+01	5.6135082e+00
2.8011435e+01	5.5463290e+00
2.8038925e+01	5.4795489e+00
2.8066414e+01	5.4703469e+00
2.8093903e+01	5.4625239e+00
2.8121391e+01	5.4546862e+00
2.8148882e+01	5.4545779e+00
2.8176371e+01	5.4620042e+00
2.8203859e+01	5.4697251e+00
2.8231348e+01	5.4764767e+00
2.8258839e+01	5.4562221e+00
2.8286327e+01	5.4362493e+00
2.8313816e+01	5.4164486e+00
2.8341305e+01	5.3878846e+00
2.8368793e+01	5.3527951e+00
2.8396284e+01	5.3175507e+00
2.8423773e+01	5.2811499e+00
2.8451262e+01	5.2364197e+00
2.8478750e+01	5.1917281e+00
2.8506241e+01	5.1471524e+00
2.8533730e+01	5.0993404e+00
2.8561218e+01	5.0496831e+00
2.8588707e+01	5.0000796e+00
2.8616196e+01	4.9557142e+00
2.8643686e+01	4.9395080e+00
2.8671175e+01	4.9233260e+00
2.8698664e+01	4.9072480e+00
2.8726152e+01	4.8857298e+00
2.8753643e+01	4.8628411e+00
2.8781132e+01	4.8415799e+00
2.8808620e+01	4.8293352e+00
2.8836109e+01	4.8539252e+00
2.8863600e+01	4.8803554e+00
2.8891088e+01	4.9085803e+00
2.8918577e+01	4.9319181e+00
2.8946066e+01	4.9523416e+00
2.8973555e+01	4.9729505e+00
2.9001045e+01	4.9901171e+00
2.9028534e+01	4.9876041e+00
2.9056023e+01	4.9864659e+00
2.9083511e+01	4.9867177e+00
2.9111002e+01	4.9721808e+00
2.9138491e+01	4.9484115e+00
2.9165979e+01	4.9248438e+00
2.9193468e+01	4.8961358e+00
2.9220957e+01	4.8141193e+00
2.9248447e+01	4.7344871e+00
2.9275936e+01	4.6574483e+00
2.9303425e+01	4.6197090e+00
2.9330914e+01	4.6137676e+00
2.9358404e+01	4.6087480e+00
2.9385893e+01	4.6045775e+00
2.9413382e+01	4.5678763e+00
2.9440870e+01	4.5316658e+00
2.9468361e+01	4.4959950e+00
2.9495850e+01	4.4833016e+00
2.9523338e+01	4.4985399e+00
2.9550827e+01	4.5139904e+00
2.9578316e+01	4.5296359e+00
2.9605806e+01	4.4688497e+00
2.9633295e+01	4.4001889e+00
2.9660784e+01	4.3325014e+00
2.9688272e+01	4.2853384e+00
2.9715763e+01	4.2756829e+00
2.9743252e+01	4.2662549e+00
2.9770741e+01	4.2570763e+00
2.9798229e+01	4.2671208e+00
2.9825718e+01	4.2823362e+00
2.9853209e+01	4.2978001e+00
2.9880697e+01	4.3176799e+00
2.9908186e+01	4.3507614e+00
2.9935675e+01	4.3839645e+00
2.9963165e+01	4.4173150e+00
2.9990654e+01	4.4300718e+00
3.0018143e+01	4.4336286e+00
3.0045631e+01	4.4376011e+00
3.0073122e+01	4.4391985e+00
3.0100611e+01	4.4222140e+00
3.0128099e+01	4.4062934e+00
3.0155588e+01	4.3913736e+00
3.0183077e+01	4.3960948e+00
3.0210567e+01	4.4155307e+00
3.0238056e+01	4.4354930e+00
3.0265545e+01	4.4555888e+00
3.0293034e+01	4.4491358e+00
3.0320524e+01	4.4428515e+00
3.0348013e+01	4.4367127e+00
3.0375502e+01	4.4340634e+00
3.0402990e+01	4.4356413e+00
3.0430479e+01	4.4376798e+00
3.0457970e+01	4.4401507e+00
3.0485458e+01	4.4384255e+00
3.0512947e+01	4.4366336e+00
3.0540436e+01	4.4352498e+00
3.0567926e+01	4.4427299e+00
3.0595415e+01	4.4657235e+00
3.0622904e+01	4.4893751e+00
3.0650393e+01	4.5136862e+00
3.0677883e+01	4.5254240e+00
3.0705372e+01	4.5345602e+00
3.0732861e+01	4.5439920e+00
3.0760349e+01	4.5616522e+00
3.0787838e+01	4.6009603e+00
3.0815329e+01	4.6401544e+00
3.0842817e+01	4.6793470e+00
3.0870306e+01	4.7453151e+00
3.0897795e+01	4.8215098e+00
3.0925285e+01	4.8980041e+00
3.0952774e+01	4.9517627e+00
3.0980263e+01	4.9079022e+00
3.1007751e+01	4.8639956e+00
3.1035240e+01	4.8200803e+00
3.1062731e+01	4.8091359e+00
3.1090219e+01	4.8166471e+00
3.1117708e+01	4.8249726e+00
3.1145197e+01	4.8345518e+00
3.1172688e+01	4.8484044e+00
3.1200176e+01	4.8639545e+00
3.1227665e+01	4.8811102e+00
3.1255154e+01	4.8628721e+00
3.1282644e+01	4.8151374e+00
3.1310133e+01	4.7675004e+00
3.1337622e+01	4.7200866e+00
3.1365110e+01	4.7550654e+00
3.1392599e+01	4.7908859e+00
3.1420090e+01	4.8273387e+00
3.1447578e+01	4.8587317e+00
3.1475067e+01	4.8834620e+00
3.1502556e+01	4.9085908e+00
3.1530046e+01	4.9341116e+00
3.1557535e+01	4.9300613e+00
3.1585024e+01	4.9221344e+00
3.1612513e+01	4.9144006e+00
3.1640001e+01	4.8973413e+00
3.1667492e+01	4.8602343e+00
3.1694981e+01	4.8234062e+00
3.1722469e+01	4.7868247e+00
3.1749958e+01	4.7437105e+00
3.1777449e+01	4.6988711e+00
3.1804937e+01	4.6545873e+00
3.1832426e+01	4.6198974e+00
3.1859915e+01	4.6252351e+00
3.1887405e+01	4.6310172e+00
3.1914894e+01	4.6373010e+00
3.1942383e+01	4.6515608e+00
3.1969872e+01	4.6708126e+00
3.1997360e+01	4.6902356e+00
3.2024849e+01	4.7096734e+00
3.2052338e+01	4.7257080e+00
3.2079830e+01	4.7420774e+00
3.2107319e+01	4.7588291e+00
3.2134808e+01	4.7838597e+00
3.2162296e+01	4.8189654e+00
3.2189785e+01	4.8548288e+00
3.2217274e+01	4.8914504e+00
3.2244762e+01	4.8900380e+00
3.2272251e+01	4.8832021e+00
3.2299740e+01	4.8766322e+00
3.2327232e+01	4.8705130e+00
3.2354721e+01	4.8656130e+00
3.2382210e+01	4.8618875e+00
3.2409698e+01	4.8594007e+00
3.2437187e+01	4.8817315e+00
3.2464676e+01	4.9152451e+00
3.2492165e+01	4.9500117e+00
3.2519653e+01	4.9788361e+00
3.2547142e+01	4.9609060e+00
3.2574635e+01	4.9438729e+00
3.2602123e+01	4.9277630e+00
3.2629612e+01	4.9325075e+00
3.2657101e+01	4.9533935e+00
3.2684589e+01	4.9746161e+00
3.2712078e+01	4.9960990e+00
3.2739567e+01	4.9984460e+00
3.2767056e+01	5.0011292e+00
3.2794548e+01	5.0041261e+00
3.2822037e+01	4.9895468e+00
3.2849525e+01	4.9534173e+00
3.2877014e+01	4.9175024e+00
3.2904503e+01	4.8818970e+00
3.2931992e+01	4.8950844e+00
3.2959480e+01	4.9140158e+00
3.2986969e+01	4.9338937e+00
3.3014458e+01	4.9415412e+00
3.3041950e+01	4.9279552e+00
3.3069439e+01	4.9147563e+00
3.3096928e+01	4.9019966e+00
3.3124416e+01	4.9231949e+00
3.3151905e+01	4.9504619e+00
3.3179394e+01	4.9779658e+00
3.3206882e+01	5.0156732e+00
3.3234371e+01	5.0730109e+00
3.3261860e+01	5.1307220e+00
3.3289352e+01	5.1888237e+00
3.3316841e+01	5.2031260e+00
3.3344330e+01	5.2094126e+00
3.3371819e+01	5.2157812e+00
3.3399307e+01	5.2010264e+00
3.3426796e+01	5.1484756e+00
3.3454285e+01	5.0958891e+00
3.3481773e+01	5.0432534e+00
3.3509262e+01	4.9827681e+00
3.3536755e+01	4.9212432e+00
3.3564243e+01	4.8597198e+00
3.3591732e+01	4.8565750e+00
3.3619221e+01	4.9325542e+00
3.3646709e+01	5.0087786e+00
3.3674198e+01	5.0852103e+00
3.3701687e+01	5.0449548e+00
3.3729176e+01	5.0015302e+00
3.3756664e+01	4.9579430e+00
3.3784157e+01	4.9621024e+00
3.3811646e+01	5.0090308e+00
3.3839134e+01	5.0574789e+00
3.3866623e+01	5.1035376e+00
3.3894112e+01	5.1173401e+00
3.3921600e+01	5.1309814e+00
3.3949089e+01	5.1443501e+00
3.3976578e+01	5.1563945e+00
3.4004070e+01	5.1679106e+00
3.4031559e+01	5.1795487e+00
3.4059048e+01	5.1847920e+00
3.4086536e+01	5.1716657e+00
3.4114025e+01	5.1585360e+00
3.4141514e+01	5.1453748e+00
3.4169003e+01	5.1191821e+00
3.4196491e+01	5.0905991e+00
3.4223980e+01	5.0619111e+00
3.4251472e+01	5.0651522e+00
3.4278961e+01	5.1102653e+00
3.4306450e+01	5.1553535e+00
3.4333939e+01	5.1998558e+00
3.4361427e+01	5.2139049e+00
3.4388916e+01	5.2282724e+00
3.4416405e+01	5.2429843e+00
3.4443893e+01	5.2295384e+00
3.4471382e+01	5.1975217e+00
3.4498875e+01	5.1658359e+00
3.4526363e+01	5.1370587e+00
3.4553852e+01	5.1199746e+00
3.4581341e+01	5.1030688e+00
3.4608829e+01	5.0864344e+00
3.4636318e+01	5.0587506e+00
3.4663807e+01	5.0277777e+00
3.4691296e+01	4.9971061e+00
3.4718784e+01	4.9830198e+00
3.4746277e+01	5.0022039e+00
3.4773766e+01	5.0218673e+00
3.4801254e+01	5.0420218e+00
3.4828743e+01	5.0457745e+00
3.4856232e+01	5.0481358e+00
3.4883720e+01	5.0507874e+00
3.4911209e+01	5.0427008e+00
3.4938698e+01	5.0229969e+00
3.4966187e+01	5.0035625e+00
3.4993679e+01	4.9844360e+00
3.5021168e+01	4.9651146e+00
3.5048656e+01	4.9462132e+00
3.5076145e+01	4.9277163e+00
3.5103634e+01	4.9447012e+00
3.5131123e+01	4.9816957e+00
3.5158611e+01	5.0189452e+00
3.5186100e+01	5.0473289e+00
3.5213593e+01	5.0449748e+00
3.5241081e+01	5.0430670e+00
3.5268570e+01	5.0416212e+00
3.5296059e+01	5.0433683e+00
3.5323547e+01	5.0459747e+00
3.5351036e+01	5.0488753e+00
3.5378525e+01	5.0732470e+00
3.5406013e+01	5.1277003e+00
3.5433502e+01	5.1826634e+00
3.5460995e+01	5.2356153e+00
3.5488483e+01	5.1876912e+00
3.5515972e+01	5.1402378e+00
3.5543461e+01	5.0932603e+00
3.5570950e+01	5.0822029e+00
3.5598438e+01	5.0915928e+00
3.5625927e+01	5.1015925e+00
3.5653416e+01	5.0982709e+00
3.5680904e+01	5.0581470e+00
3.5708397e+01	5.0192761e+00
3.5735886e+01	4.9817109e+00
3.5763374e+01	4.9954901e+00
3.5790863e+01	5.0147843e+00
3.5818352e+01	5.0346127e+00
3.5845840e+01	5.0546017e+00
3.5873329e+01	5.0752110e+00
3.5900818e+01	5.0969133e+00
3.5928307e+01	5.1244416e+00
3.5955799e+01	5.1695342e+00
3.5983288e+01	5.2165098e+00
3.6010777e+01	5.2652788e+00
3.6038265e+01	5.2803168e+00
3.6065754e+01	5.2934113e+00
3.6093243e+01	5.3077602e+00
3.6120731e+01	5.3161311e+00
3.6148220e+01	5.3201838e+00
3.6175709e+01	5.3240933e+00
3.6203201e+01	5.3483930e+00
3.6230690e+01	5.4129591e+00
3.6258179e+01	5.4774179e+00
3.6285667e+01	5.5347953e+00
3.6313156e+01	5.5031252e+00
3.6340645e+01	5.4719839e+00
3.6368134e+01	5.4413948e+00
3.6395622e+01	5.4385543e+00
3.6423115e+01	5.4423695e+00
3.6450603e+01	5.4470072e+00
3.6478092e+01	5.4451265e+00
3.6505581e+01	5.4384546e+00
3.6533070e+01	5.4320521e+00
3.6560558e+01	5.4306226e+00
3.6588047e+01	5.4376230e+00
3.6615536e+01	5.4442339e+00
3.6643024e+01	5.4466052e+00
3.6670517e+01	5.4252000e+00
3.6698006e+01	5.4035707e+00
3.6725494e+01	5.3818293e+00
3.6752983e+01	5.3871846e+00
3.6780472e+01	5.3951254e+00
3.6807961e+01	5.4035583e+00
3.6835449e+01	5.3931046e+00
3.6862938e+01	5.3760777e+00
3.6890427e+01	5.3600678e+00
3.6917919e+01	5.3538518e+00
3.6945408e+01	5.3566289e+00
3.6972897e+01	5.3600688e+00
3.7000385e+01	5.3699484e+00
3.7027874e+01	5.3931336e+00
3.7055363e+01	5.4164271e+00
3.7082851e+01	5.4362364e+00
3.7110340e+01	5.4239583e+00
3.7137829e+01	5.4113860e+00
3.7165321e+01	5.3984451e+00
3.7192810e+01	5.3679810e+00
3.7220299e+01	5.3356628e+00
3.7247787e+01	5.3037572e+00
3.7275276e+01	5.2975712e+00
3.7302765e+01	5.3040161e+00
3.7330254e+01	5.3108516e+00
3.7357742e+01	5.2927918e+00
3.7385231e+01	5.2438908e+00
3.7412724e+01	5.1952438e+00
3.7440212e+01	5.1525769e+00
3.7467701e+01	5.1310806e+00
3.7495190e+01	5.1097794e+00
3.7522678e+01	5.0887156e+00
3.7550167e+01	5.0819740e+00
3.7577656e+01	5.0757527e+00
3.7605145e+01	5.0695891e+00
3.7632633e+01	5.0496426e+00
3.7660126e+01	5.0245533e+00
3.7687614e+01	5.0000343e+00
3.7715103e+01	5.0076532e+00
3.7742592e+01	5.0554891e+00
3.7770081e+01	5.1039662e+00
3.7797569e+01	5.1512785e+00
3.7825058e+01	5.1900296e+00
3.7852547e+01	5.2291975e+00
3.7880039e+01	5.2688980e+00
3.7907528e+01	5.2907710e+00
3.7935017e+01	5.3105874e+00
3.7962505e+01	5.3309808e+00
3.7989994e+01	5.3406048e+00
3.8017483e+01	5.3423362e+00
3.8044971e+01	5.3444481e+00
3.8072460e+01	5.3366399e+00
3.8099949e+01	5.3016300e+00
3.8127441e+01	5.2671700e+00
3.8154930e+01	5.2332983e+00
3.8182419e+01	5.2058549e+00
3.8209908e+01	5.1789870e+00
3.8237396e+01	5.1523857e+00
3.8264885e+01	5.1433172e+00
3.8292374e+01	5.1452799e+00
3.8319862e+01	5.1493502e+00
3.8347351e+01	5.1476202e+00
3.8374844e+01	5.1315055e+00
3.8402332e+01	5.1158066e+00
3.8429821e+01	5.1003728e+00
3.8457310e+01	5.0808578e+00
3.8484798e+01	5.0622153e+00
3.8512287e+01	5.0444207e+00
3.8539776e+01	5.0170832e+00
3.8567265e+01	4.9865336e+00
3.8594753e+01	4.9567766e+00
3.8622246e+01	4.9540415e+00
3.8649734e+01	4.9884968e+00
3.8677223e+01	5.0237374e+00
3.8704712e+01	5.0495481e+00
3.8732201e+01	5.0001779e+00
3.8759689e+01	4.9517012e+00
3.8787178e+01	4.9040875e+00
3.8814667e+01	4.8848686e+00
3.8842155e+01	4.8719883e+00
3.8869648e+01	4.8595824e+00
3.8897137e+01	4.8607469e+00
3.8924625e+01	4.8738613e+00
3.8952114e+01	4.8876653e+00
3.8979603e+01	4.9047790e+00
3.9007092e+01	4.9300323e+00
3.9034580e+01	4.9556084e+00
3.9062069e+01	4.9814954e+00
3.9089561e+01	5.0168591e+00
3.9117050e+01	5.0524487e+00
3.9144539e+01	5.0881085e+00
3.9172028e+01	5.0982671e+00
3.9199516e+01	5.0986347e+00
3.9227005e+01	5.0990024e+00
3.9254494e+01	5.1121244e+00
3.9281982e+01	5.1397343e+00
3.9309471e+01	5.1671252e+00
3.9336964e+01	5.1931777e+00
3.9364452e+01	5.2150707e+00
3.9391941e+01	5.2367082e+00
3.9419430e+01	5.2580495e+00
3.9446918e+01	5.3136401e+00
3.9474407e+01	5.3698173e+00
3.9501896e+01	5.4256525e+00
3.9529385e+01	5.4494801e+00
3.9556873e+01	5.4615445e+00
3.9584366e+01	5.4733748e+00
3.9611855e+01	5.4531255e+00
3.9639343e+01	5.3995414e+00
3.9666832e+01	5.3456521e+00
3.9694321e+01	5.3057218e+00
3.9721809e+01	5.3101206e+00
3.9749298e+01	5.3145776e+00
3.9776787e+01	5.3190761e+00
3.9804276e+01	5.3521886e+00
3.9831768e+01	5.3853912e+00
3.9859257e+01	5.4183125e+00
3.9886745e+01	5.4268141e+00
3.9914234e+01	5.4255276e+00
3.9941723e+01	5.4240255e+00
3.9969212e+01	5.4032097e+00
3.9996700e+01	5.3586035e+00
4.0024189e+01	5.3159199e+00
4.0051678e+01	5.2722974e+00
4.0079170e+01	5.2100530e+00
4.0106659e+01	5.1480179e+00
4.0134148e+01	5.0861826e+00
4.0161636e+01	5.1036229e+00
4.0189125e+01	5.1412048e+00
4.0216614e+01	5.1802173e+00
4.0244102e+01	5.2130356e+00
4.0271591e+01	5.2374392e+00
4.0299084e+01	5.2618260e+00
4.0326572e+01	5.2747931e+00
4.0354061e+01	5.1860924e+00
4.0381550e+01	5.0975323e+00
4.0409039e+01	5.0091043e+00
4.0436527e+01	4.9644332e+00
4.0464016e+01	4.9376793e+00
4.0491505e+01	4.9111433e+00
4.0518993e+01	4.8776760e+00
4.0546486e+01	4.8288221e+00
4.0573975e+01	4.7826056e+00
4.0601463e+01	4.7391629e+00
4.0628952e+01	4.7653108e+00
4.0656441e+01	4.8034616e+00
4.0683929e+01	4.8415127e+00
4.0711418e+01	4.8798494e+00
4.0738907e+01	4.9187508e+00
4.0766396e+01	4.9576149e+00
4.0793888e+01	4.9965053e+00
4.0821377e+01	4.9896321e+00
4.0848866e+01	4.9758282e+00
4.0876354e+01	4.9623880e+00
4.0903843e+01	4.9474940e+00
4.0931332e+01	4.9290943e+00
4.0958820e+01	4.9110680e+00
4.0986309e+01	4.8934751e+00
4.1013798e+01	4.8676224e+00
4.1041290e+01	4.8404622e+00
4.1068779e+01	4.8150330e+00
4.1096268e+01	4.7901192e+00
4.1123756e+01	4.7598095e+00
4.1151245e+01	4.7305293e+00
4.1178734e+01	4.7022758e+00
4.1206223e+01	4.6668653e+00
4.1233711e+01	4.6249380e+00
4.1261200e+01	4.5834312e+00
4.1288692e+01	4.5423365e+00
4.1316181e+01	4.5118289e+00
4.1343670e+01	4.4830751e+00
4.1371159e+01	4.4549484e+00
4.1398647e+01	4.4198809e+00
4.1426136e+01	4.3623061e+00
4.1453625e+01	4.3052359e+00
4.1481113e+01	4.2486749e+00
4.1508606e+01	4.2583528e+00
4.1536095e+01	4.3150430e+00
4.1563583e+01	4.3725657e+00
4.1591072e+01	4.4309254e+00
4.1618561e+01	4.4685321e+00
4.1646049e+01	4.5048590e+00
4.1673538e+01	4.5416746e+00
4.1701027e+01	4.5848131e+00
4.1728516e+01	4.6454248e+00
4.1756008e+01	4.7065058e+00
4.1783497e+01	4.7679510e+00
4.1810986e+01	4.8325801e+00
4.1838474e+01	4.8993435e+00
4.1865963e+01	4.9663105e+00
4.1893452e+01	5.0334592e+00
4.1920940e+01	5.0017467e+00
4.1948429e+01	4.9646211e+00
4.1975918e+01	4.9275079e+00
4.2003410e+01	4.8943520e+00
4.2030899e+01	4.8704162e+00
4.2058388e+01	4.8469162e+00
4.2085876e+01	4.8239894e+00
4.2113365e+01	4.7492733e+00
4.2140854e+01	4.6481791e+00
4.2168343e+01	4.5473313e+00
4.2195831e+01	4.4488816e+00
4.2223320e+01	4.4246674e+00
4.2250813e+01	4.4005079e+00
4.2278301e+01	4.3763351e+00
