# Export File Created with QBlade CE v2.0.9_beta windows on 07.09.2025 at 18:27:26
[Simulation_03: NREL_MIT_5MW_TLP]
Time [s]	Abs Meas. Wind Vel. at Hub [m/s]
2.1084171e+01	6.7671800e+00
2.1111660e+01	6.7798400e+00
2.1139151e+01	6.7621889e+00
2.1166639e+01	6.7444854e+00
2.1194128e+01	6.7262487e+00
2.1221617e+01	6.6876202e+00
2.1249107e+01	6.6496544e+00
2.1276596e+01	6.6124206e+00
2.1304085e+01	6.6044741e+00
2.1331573e+01	6.6221232e+00
2.1359064e+01	6.6401219e+00
2.1386553e+01	6.6597652e+00
2.1414042e+01	6.7073045e+00
2.1441530e+01	6.7553020e+00
2.1469019e+01	6.8037453e+00
2.1496510e+01	6.8049235e+00
2.1523998e+01	6.7701879e+00
2.1551487e+01	6.7356486e+00
2.1578976e+01	6.7001138e+00
2.1606466e+01	6.6525011e+00
2.1633955e+01	6.6060071e+00
2.1661444e+01	6.5606456e+00
2.1688932e+01	6.5590658e+00
2.1716421e+01	6.5851774e+00
2.1743912e+01	6.6125360e+00
2.1771400e+01	6.6398668e+00
2.1798889e+01	6.6611867e+00
2.1826378e+01	6.6837564e+00
2.1853868e+01	6.7076788e+00
2.1881357e+01	6.7674022e+00
2.1908846e+01	6.8449154e+00
2.1936335e+01	6.9233918e+00
2.1963825e+01	6.9921398e+00
2.1991314e+01	7.0188460e+00
2.2018803e+01	7.0457530e+00
2.2046291e+01	7.0729804e+00
2.2073780e+01	7.0617747e+00
2.2101271e+01	7.0369334e+00
2.2128759e+01	7.0129862e+00
2.2156248e+01	6.9797487e+00
2.2183737e+01	6.9182549e+00
2.2211227e+01	6.8577857e+00
2.2238716e+01	6.7983541e+00
2.2266205e+01	6.7523313e+00
2.2293694e+01	6.7107377e+00
2.2321182e+01	6.6703100e+00
2.2348673e+01	6.6549726e+00
2.2376162e+01	6.6881638e+00
2.2403650e+01	6.7221851e+00
2.2431139e+01	6.7569237e+00
2.2458630e+01	6.7551665e+00
2.2486118e+01	6.7492886e+00
2.2513607e+01	6.7439981e+00
2.2541096e+01	6.7620926e+00
2.2568586e+01	6.8086810e+00
2.2596075e+01	6.8557234e+00
2.2623564e+01	6.9021120e+00
2.2651052e+01	6.8863888e+00
2.2678541e+01	6.8720846e+00
2.2706032e+01	6.8592243e+00
2.2733521e+01	6.8494020e+00
2.2761009e+01	6.8420019e+00
2.2788498e+01	6.8359442e+00
2.2815989e+01	6.8268538e+00
2.2843477e+01	6.7996726e+00
2.2870966e+01	6.7730784e+00
2.2898455e+01	6.7471337e+00
2.2925943e+01	6.7102146e+00
2.2953434e+01	6.6723990e+00
2.2980923e+01	6.6372948e+00
2.3008411e+01	6.6297531e+00
2.3035900e+01	6.6622081e+00
2.3063391e+01	6.6967945e+00
2.3090879e+01	6.7329736e+00
2.3118368e+01	6.7551131e+00
2.3145857e+01	6.7779164e+00
2.3173347e+01	6.8013406e+00
2.3200836e+01	6.8233047e+00
2.3228325e+01	6.8448539e+00
2.3255814e+01	6.8670878e+00
2.3283302e+01	6.8716707e+00
2.3310793e+01	6.8366523e+00
2.3338282e+01	6.8025260e+00
2.3365770e+01	6.7693620e+00
2.3393259e+01	6.7837205e+00
2.3420750e+01	6.7992902e+00
2.3448238e+01	6.8149486e+00
2.3475727e+01	6.8621583e+00
2.3503216e+01	6.9256654e+00
2.3530704e+01	6.9891219e+00
2.3558195e+01	7.0353713e+00
2.3585684e+01	7.0502400e+00
2.3613173e+01	7.0649590e+00
2.3640661e+01	7.0765080e+00
2.3668152e+01	7.0420079e+00
2.3695641e+01	7.0073395e+00
2.3723129e+01	6.9725814e+00
2.3750618e+01	6.9737334e+00
2.3778109e+01	6.9853973e+00
2.3805597e+01	6.9971881e+00
2.3833086e+01	7.0137796e+00
2.3860575e+01	7.0349479e+00
2.3888063e+01	7.0560193e+00
2.3915554e+01	7.0508027e+00
2.3943043e+01	6.9573503e+00
2.3970531e+01	6.8642569e+00
2.3998020e+01	6.7714324e+00
2.4025511e+01	6.6945877e+00
2.4052999e+01	6.6184230e+00
2.4080488e+01	6.5424061e+00
2.4107977e+01	6.5452981e+00
2.4135466e+01	6.5826392e+00
2.4162956e+01	6.6209087e+00
2.4190445e+01	6.6356111e+00
2.4217934e+01	6.6193376e+00
2.4245422e+01	6.6030040e+00
2.4272913e+01	6.5859084e+00
2.4300402e+01	6.5661964e+00
2.4327890e+01	6.5471334e+00
2.4355379e+01	6.5287952e+00
2.4382870e+01	6.5868182e+00
2.4410358e+01	6.6518669e+00
2.4437847e+01	6.7171292e+00
2.4465336e+01	6.7089539e+00
2.4492825e+01	6.6624494e+00
2.4520315e+01	6.6168470e+00
2.4547804e+01	6.6061792e+00
2.4575293e+01	6.6500368e+00
2.4602781e+01	6.6941776e+00
2.4630272e+01	6.7266669e+00
2.4657761e+01	6.6680441e+00
2.4685249e+01	6.6121988e+00
2.4712738e+01	6.5591478e+00
2.4740227e+01	6.6060653e+00
2.4767717e+01	6.6718941e+00
2.4795206e+01	6.7376308e+00
2.4822695e+01	6.7413230e+00
2.4850183e+01	6.6966109e+00
2.4877674e+01	6.6528053e+00
2.4905163e+01	6.6073828e+00
2.4932652e+01	6.5562353e+00
2.4960140e+01	6.5062628e+00
2.4987629e+01	6.4575953e+00
2.5015120e+01	6.4185171e+00
2.5042608e+01	6.3807559e+00
2.5070097e+01	6.3442101e+00
2.5097586e+01	6.3068705e+00
2.5125076e+01	6.2693877e+00
2.5152565e+01	6.2323060e+00
2.5180054e+01	6.2584491e+00
2.5207542e+01	6.3778839e+00
2.5235033e+01	6.4987993e+00
2.5262522e+01	6.6029725e+00
2.5290010e+01	6.5680704e+00
2.5317499e+01	6.5349135e+00
2.5344988e+01	6.5035253e+00
2.5372478e+01	6.4923611e+00
2.5399967e+01	6.4857006e+00
2.5427456e+01	6.4794626e+00
2.5454945e+01	6.4730291e+00
2.5482435e+01	6.4667349e+00
2.5509924e+01	6.4612336e+00
2.5537413e+01	6.4579835e+00
2.5564901e+01	6.4594059e+00
2.5592390e+01	6.4610529e+00
2.5619881e+01	6.4627705e+00
2.5647369e+01	6.4812422e+00
2.5674858e+01	6.5012841e+00
2.5702347e+01	6.5223122e+00
2.5729837e+01	6.6158013e+00
2.5757326e+01	6.7441821e+00
2.5784815e+01	6.8749809e+00
2.5812304e+01	6.9637475e+00
2.5839794e+01	6.9894338e+00
2.5867283e+01	7.0164547e+00
2.5894772e+01	7.0330081e+00
2.5922260e+01	6.9732318e+00
2.5949749e+01	6.9143653e+00
2.5977240e+01	6.8563361e+00
2.6004728e+01	6.8333354e+00
2.6032217e+01	6.8160682e+00
2.6059706e+01	6.7989020e+00
2.6087196e+01	6.7298388e+00
2.6114685e+01	6.6252961e+00
2.6142174e+01	6.5217900e+00
2.6169662e+01	6.4338360e+00
2.6197151e+01	6.3773136e+00
2.6224642e+01	6.3213496e+00
2.6252131e+01	6.2632141e+00
2.6279619e+01	6.1566792e+00
2.6307108e+01	6.0516305e+00
2.6334599e+01	5.9481521e+00
2.6362087e+01	5.9611378e+00
2.6389576e+01	6.0052457e+00
2.6417065e+01	6.0490208e+00
2.6444555e+01	6.0412779e+00
2.6472044e+01	5.9851432e+00
2.6499533e+01	5.9285603e+00
2.6527021e+01	5.8714767e+00
2.6554510e+01	5.8139067e+00
2.6582001e+01	5.7563171e+00
2.6609489e+01	5.6986766e+00
2.6636978e+01	5.8415990e+00
2.6664467e+01	5.9934754e+00
2.6691957e+01	6.1455250e+00
2.6719446e+01	6.1832023e+00
2.6746935e+01	6.1634703e+00
2.6774424e+01	6.1440334e+00
2.6801912e+01	6.1381717e+00
2.6829403e+01	6.1559863e+00
2.6856892e+01	6.1739154e+00
2.6884380e+01	6.1868224e+00
2.6911869e+01	6.0736761e+00
2.6939360e+01	5.9609227e+00
2.6966848e+01	5.8485875e+00
2.6994337e+01	5.8588943e+00
2.7021826e+01	5.9211287e+00
2.7049316e+01	5.9840221e+00
2.7076805e+01	6.0406384e+00
2.7104294e+01	6.0852108e+00
2.7131783e+01	6.1300273e+00
2.7159271e+01	6.1751132e+00
2.7186762e+01	6.1980963e+00
2.7214251e+01	6.2234969e+00
2.7241739e+01	6.2515693e+00
2.7269228e+01	6.2757454e+00
2.7296719e+01	6.2969322e+00
2.7324207e+01	6.3189697e+00
2.7351696e+01	6.3252139e+00
2.7379185e+01	6.2704568e+00
2.7406673e+01	6.2160249e+00
2.7434164e+01	6.1619201e+00
2.7461653e+01	6.1384940e+00
2.7489141e+01	6.1228461e+00
2.7516630e+01	6.1075478e+00
2.7544121e+01	6.0890975e+00
2.7571609e+01	6.0664291e+00
2.7599098e+01	6.0459075e+00
2.7626587e+01	6.0275173e+00
2.7654078e+01	6.0189481e+00
2.7681566e+01	6.0139065e+00
2.7709055e+01	6.0120454e+00
2.7736544e+01	6.0488377e+00
2.7764032e+01	6.1242952e+00
2.7791523e+01	6.2004766e+00
2.7819012e+01	6.2732067e+00
2.7846500e+01	6.1917739e+00
2.7873989e+01	6.1117582e+00
2.7901480e+01	6.0331588e+00
2.7928968e+01	5.9811630e+00
2.7956457e+01	5.9510484e+00
2.7983946e+01	5.9231291e+00
2.8011435e+01	5.9037204e+00
2.8038925e+01	5.9523358e+00
2.8066414e+01	6.0022640e+00
2.8093903e+01	6.0533786e+00
2.8121391e+01	6.0401192e+00
2.8148882e+01	5.9861631e+00
2.8176371e+01	5.9325833e+00
2.8203859e+01	5.8796320e+00
2.8231348e+01	5.8283396e+00
2.8258839e+01	5.7775488e+00
2.8286327e+01	5.7273936e+00
2.8313816e+01	5.7508168e+00
2.8341305e+01	5.8118253e+00
2.8368793e+01	5.8738275e+00
2.8396284e+01	5.9374304e+00
2.8423773e+01	6.0048785e+00
2.8451262e+01	6.0727425e+00
2.8478750e+01	6.1409621e+00
2.8506241e+01	6.1919894e+00
2.8533730e+01	6.2365055e+00
2.8561218e+01	6.2811604e+00
2.8588707e+01	6.3054090e+00
2.8616196e+01	6.2713675e+00
2.8643686e+01	6.2375507e+00
2.8671175e+01	6.2038188e+00
2.8698664e+01	6.1804857e+00
2.8726152e+01	6.1601663e+00
2.8753643e+01	6.1403499e+00
2.8781132e+01	6.1324806e+00
2.8808620e+01	6.1482406e+00
2.8836109e+01	6.1656609e+00
2.8863600e+01	6.1847372e+00
2.8891088e+01	6.1724062e+00
2.8918577e+01	6.1554704e+00
2.8946066e+01	6.1383338e+00
2.8973555e+01	6.1144137e+00
2.9001045e+01	6.0812287e+00
2.9028534e+01	6.0479031e+00
2.9056023e+01	6.0144520e+00
2.9083511e+01	6.0212936e+00
2.9111002e+01	6.0296874e+00
2.9138491e+01	6.0377650e+00
2.9165979e+01	6.0548511e+00
2.9193468e+01	6.0814619e+00
2.9220957e+01	6.1079125e+00
2.9248447e+01	6.1330676e+00
2.9275936e+01	6.0829921e+00
2.9303425e+01	6.0330467e+00
2.9330914e+01	5.9833312e+00
2.9358404e+01	5.9149685e+00
2.9385893e+01	5.8308415e+00
2.9413382e+01	5.7475643e+00
2.9440870e+01	5.6682320e+00
2.9468361e+01	5.6585078e+00
2.9495850e+01	5.6492562e+00
2.9523338e+01	5.6405377e+00
2.9550827e+01	5.6852112e+00
2.9578316e+01	5.7744288e+00
2.9605806e+01	5.8637791e+00
2.9633295e+01	5.9495854e+00
2.9660784e+01	5.9305348e+00
2.9688272e+01	5.9119158e+00
2.9715763e+01	5.8937206e+00
2.9743252e+01	5.8931794e+00
2.9770741e+01	5.9095473e+00
2.9798229e+01	5.9266510e+00
2.9825718e+01	5.9446158e+00
2.9853209e+01	5.9314580e+00
2.9880697e+01	5.9199615e+00
2.9908186e+01	5.9107018e+00
2.9935675e+01	5.9087505e+00
2.9963165e+01	5.9144063e+00
2.9990654e+01	5.9208055e+00
3.0018143e+01	5.9277263e+00
3.0045631e+01	5.9330029e+00
3.0073122e+01	5.9384012e+00
3.0100611e+01	5.9441934e+00
3.0128099e+01	5.9491096e+00
3.0155588e+01	5.9522972e+00
3.0183077e+01	5.9563890e+00
3.0210567e+01	5.9614129e+00
3.0238056e+01	5.9565115e+00
3.0265545e+01	5.9492893e+00
3.0293034e+01	5.9424362e+00
3.0320524e+01	5.9423957e+00
3.0348013e+01	5.9632077e+00
3.0375502e+01	5.9850869e+00
3.0402990e+01	6.0080152e+00
3.0430479e+01	6.0269003e+00
3.0457970e+01	6.0442257e+00
3.0485458e+01	6.0623899e+00
3.0512947e+01	6.0817766e+00
3.0540436e+01	6.1046896e+00
3.0567926e+01	6.1283898e+00
3.0595415e+01	6.1528115e+00
3.0622904e+01	6.1443543e+00
3.0650393e+01	6.1096005e+00
3.0677883e+01	6.0761256e+00
3.0705372e+01	6.0438538e+00
3.0732861e+01	6.0559578e+00
3.0760349e+01	6.0687170e+00
3.0787838e+01	6.0816617e+00
3.0815329e+01	6.0781841e+00
3.0842817e+01	6.0531068e+00
3.0870306e+01	6.0286994e+00
3.0897795e+01	6.0049243e+00
3.0925285e+01	6.0246649e+00
3.0952774e+01	6.0515299e+00
3.0980263e+01	6.0793905e+00
3.1007751e+01	6.1151261e+00
3.1035240e+01	6.1655221e+00
3.1062731e+01	6.2158699e+00
3.1090219e+01	6.2660627e+00
3.1117708e+01	6.3085403e+00
3.1145197e+01	6.3489017e+00
3.1172688e+01	6.3892794e+00
3.1200176e+01	6.4150429e+00
3.1227665e+01	6.3932743e+00
3.1255154e+01	6.3719649e+00
3.1282644e+01	6.3512254e+00
3.1310133e+01	6.3529301e+00
3.1337622e+01	6.3653045e+00
3.1365110e+01	6.3784952e+00
3.1392599e+01	6.3872566e+00
3.1420090e+01	6.3651919e+00
3.1447578e+01	6.3435874e+00
3.1475067e+01	6.3225551e+00
3.1502556e+01	6.3819523e+00
3.1530046e+01	6.4965267e+00
3.1557535e+01	6.6112757e+00
3.1585024e+01	6.7176175e+00
3.1612513e+01	6.6252394e+00
3.1640001e+01	6.5348477e+00
3.1667492e+01	6.4464874e+00
3.1694981e+01	6.3919744e+00
3.1722469e+01	6.3717537e+00
3.1749958e+01	6.3520236e+00
3.1777449e+01	6.3328881e+00
3.1804937e+01	6.2771039e+00
3.1832426e+01	6.2189035e+00
3.1859915e+01	6.1610932e+00
3.1887405e+01	6.1294413e+00
3.1914894e+01	6.1425476e+00
3.1942383e+01	6.1558118e+00
3.1969872e+01	6.1692772e+00
3.1997360e+01	6.1892409e+00
3.2024849e+01	6.2116590e+00
3.2052338e+01	6.2351632e+00
3.2079830e+01	6.2434216e+00
3.2107319e+01	6.2012458e+00
3.2134808e+01	6.1594009e+00
3.2162296e+01	6.1178155e+00
3.2189785e+01	6.1686378e+00
3.2217274e+01	6.2635365e+00
3.2244762e+01	6.3592892e+00
3.2272251e+01	6.4524651e+00
3.2299740e+01	6.5234857e+00
3.2327232e+01	6.5984993e+00
3.2354721e+01	6.6774287e+00
3.2382210e+01	6.7232246e+00
3.2409698e+01	6.7419934e+00
3.2437187e+01	6.7619743e+00
3.2464676e+01	6.7832260e+00
3.2492165e+01	6.8136082e+00
3.2519653e+01	6.8451710e+00
3.2547142e+01	6.8779106e+00
3.2574635e+01	6.9123082e+00
3.2602123e+01	6.9477878e+00
3.2629612e+01	6.9834118e+00
3.2657101e+01	7.0191150e+00
3.2684589e+01	6.9702377e+00
3.2712078e+01	6.9139090e+00
3.2739567e+01	6.8579607e+00
3.2767056e+01	6.7737279e+00
3.2794548e+01	6.6448379e+00
3.2822037e+01	6.5187631e+00
3.2849525e+01	6.3956766e+00
3.2877014e+01	6.3903265e+00
3.2904503e+01	6.4052596e+00
3.2931992e+01	6.4208841e+00
3.2959480e+01	6.4416580e+00
3.2986969e+01	6.4727840e+00
3.3014458e+01	6.5061526e+00
3.3041950e+01	6.5416317e+00
3.3069439e+01	6.5481591e+00
3.3096928e+01	6.5490518e+00
3.3124416e+01	6.5501294e+00
3.3151905e+01	6.5546107e+00
3.3179394e+01	6.5652723e+00
3.3206882e+01	6.5759325e+00
3.3234371e+01	6.5864968e+00
3.3261860e+01	6.6150513e+00
3.3289352e+01	6.6461463e+00
3.3316841e+01	6.6773896e+00
3.3344330e+01	6.6900477e+00
3.3371819e+01	6.6774626e+00
3.3399307e+01	6.6659336e+00
3.3426796e+01	6.6553774e+00
3.3454285e+01	6.6001606e+00
3.3481773e+01	6.5441313e+00
3.3509262e+01	6.4884257e+00
3.3536755e+01	6.4763122e+00
3.3564243e+01	6.5017843e+00
3.3591732e+01	6.5284734e+00
3.3619221e+01	6.5510097e+00
3.3646709e+01	6.5370221e+00
3.3674198e+01	6.5229092e+00
3.3701687e+01	6.5087829e+00
3.3729176e+01	6.4999781e+00
3.3756664e+01	6.4930220e+00
3.3784157e+01	6.4858060e+00
3.3811646e+01	6.5056224e+00
3.3839134e+01	6.5877385e+00
3.3866623e+01	6.6700654e+00
3.3894112e+01	6.7526603e+00
3.3921600e+01	6.7872372e+00
3.3949089e+01	6.8169079e+00
3.3976578e+01	6.8471060e+00
3.4004070e+01	6.8982348e+00
3.4031559e+01	6.9710755e+00
3.4059048e+01	7.0449157e+00
3.4086536e+01	7.1062660e+00
3.4114025e+01	7.0420384e+00
3.4141514e+01	6.9791136e+00
3.4169003e+01	6.9176073e+00
3.4196491e+01	6.8735018e+00
3.4223980e+01	6.8370056e+00
3.4251472e+01	6.8009791e+00
3.4278961e+01	6.7780738e+00
3.4306450e+01	6.7860198e+00
3.4333939e+01	6.7960520e+00
3.4361427e+01	6.8082318e+00
3.4388916e+01	6.8410826e+00
3.4416405e+01	6.8766828e+00
3.4443893e+01	6.9131036e+00
3.4471382e+01	6.9162455e+00
3.4498875e+01	6.8876438e+00
3.4526363e+01	6.8593669e+00
3.4553852e+01	6.8357277e+00
3.4581341e+01	6.8431072e+00
3.4608829e+01	6.8507571e+00
3.4636318e+01	6.8586302e+00
3.4663807e+01	6.8572421e+00
3.4691296e+01	6.8528981e+00
3.4718784e+01	6.8490710e+00
3.4746277e+01	6.8610678e+00
3.4773766e+01	6.9031100e+00
3.4801254e+01	6.9471397e+00
3.4828743e+01	6.9931693e+00
3.4856232e+01	7.0149446e+00
3.4883720e+01	7.0379672e+00
3.4911209e+01	7.0631504e+00
3.4938698e+01	7.0649567e+00
3.4966187e+01	7.0501752e+00
3.4993679e+01	7.0364218e+00
3.5021168e+01	7.0373960e+00
3.5048656e+01	7.0880389e+00
3.5076145e+01	7.1399269e+00
3.5103634e+01	7.1930938e+00
3.5131123e+01	7.2557511e+00
3.5158611e+01	7.3211937e+00
3.5186100e+01	7.3879571e+00
3.5213593e+01	7.4472022e+00
3.5241081e+01	7.4991608e+00
3.5268570e+01	7.5520082e+00
3.5296059e+01	7.5992498e+00
3.5323547e+01	7.6165619e+00
3.5351036e+01	7.6342635e+00
3.5378525e+01	7.6523266e+00
3.5406013e+01	7.6367273e+00
3.5433502e+01	7.6163993e+00
3.5460995e+01	7.5971861e+00
3.5488483e+01	7.6114564e+00
3.5515972e+01	7.6531940e+00
3.5543461e+01	7.6960516e+00
3.5570950e+01	7.7328830e+00
3.5598438e+01	7.7502565e+00
3.5625927e+01	7.7685690e+00
3.5653416e+01	7.7877660e+00
3.5680904e+01	7.7567987e+00
3.5708397e+01	7.7253408e+00
3.5735886e+01	7.6938996e+00
3.5763374e+01	7.7136874e+00
3.5790863e+01	7.7525468e+00
3.5818352e+01	7.7915788e+00
3.5845840e+01	7.8343468e+00
3.5873329e+01	7.8812714e+00
3.5900818e+01	7.9286971e+00
3.5928307e+01	7.9362006e+00
3.5955799e+01	7.8351274e+00
3.5983288e+01	7.7339749e+00
3.6010777e+01	7.6428804e+00
3.6038265e+01	7.7008309e+00
3.6065754e+01	7.7586722e+00
3.6093243e+01	7.8163490e+00
3.6120731e+01	7.8152280e+00
3.6148220e+01	7.8054705e+00
3.6175709e+01	7.7960205e+00
3.6203201e+01	7.7765360e+00
3.6230690e+01	7.7523599e+00
3.6258179e+01	7.7281528e+00
3.6285667e+01	7.7763147e+00
3.6313156e+01	7.8960433e+00
3.6340645e+01	8.0172939e+00
3.6368134e+01	8.0942793e+00
3.6395622e+01	8.0820026e+00
3.6423115e+01	8.0698795e+00
3.6450603e+01	8.0572853e+00
3.6478092e+01	8.0415573e+00
3.6505581e+01	8.0257196e+00
3.6533070e+01	8.0097513e+00
3.6560558e+01	7.9809141e+00
3.6588047e+01	7.9536247e+00
3.6615536e+01	7.9280229e+00
3.6643024e+01	7.9199095e+00
3.6670517e+01	7.9155464e+00
3.6698006e+01	7.9119434e+00
3.6725494e+01	7.9098916e+00
3.6752983e+01	7.9097066e+00
3.6780472e+01	7.9110618e+00
3.6807961e+01	7.9143701e+00
3.6835449e+01	7.9188757e+00
3.6862938e+01	7.9238997e+00
3.6890427e+01	7.9465723e+00
3.6917919e+01	8.0013599e+00
3.6945408e+01	8.0570059e+00
3.6972897e+01	8.0974817e+00
3.7000385e+01	8.0705109e+00
3.7027874e+01	8.0444012e+00
3.7055363e+01	8.0178661e+00
3.7082851e+01	7.9461060e+00
3.7110340e+01	7.8744020e+00
3.7137829e+01	7.8026972e+00
3.7165321e+01	7.8188620e+00
3.7192810e+01	7.8489227e+00
3.7220299e+01	7.8790965e+00
3.7247787e+01	7.8567376e+00
3.7275276e+01	7.8117571e+00
3.7302765e+01	7.7671132e+00
3.7330254e+01	7.7138200e+00
3.7357742e+01	7.6527309e+00
3.7385231e+01	7.5918121e+00
3.7412724e+01	7.5506978e+00
3.7440212e+01	7.5459685e+00
3.7467701e+01	7.5428977e+00
3.7495190e+01	7.5387564e+00
3.7522678e+01	7.5236135e+00
3.7550167e+01	7.5091109e+00
3.7577656e+01	7.4960055e+00
3.7605145e+01	7.5500216e+00
3.7632633e+01	7.6058621e+00
3.7660126e+01	7.6635213e+00
3.7687614e+01	7.6702747e+00
3.7715103e+01	7.6673203e+00
3.7742592e+01	7.6647186e+00
3.7770081e+01	7.6304464e+00
3.7797569e+01	7.5805006e+00
3.7825058e+01	7.5310535e+00
3.7852547e+01	7.4986792e+00
3.7880039e+01	7.4835815e+00
3.7907528e+01	7.4685049e+00
3.7935017e+01	7.4608746e+00
3.7962505e+01	7.4690390e+00
3.7989994e+01	7.4774456e+00
3.8017483e+01	7.4867597e+00
3.8044971e+01	7.4997826e+00
3.8072460e+01	7.5132198e+00
3.8099949e+01	7.5269475e+00
3.8127441e+01	7.5465064e+00
3.8154930e+01	7.5662289e+00
3.8182419e+01	7.5859823e+00
3.8209908e+01	7.5417809e+00
3.8237396e+01	7.4836860e+00
3.8264885e+01	7.4258933e+00
3.8292374e+01	7.4039783e+00
3.8319862e+01	7.4007154e+00
3.8347351e+01	7.3971744e+00
3.8374844e+01	7.3916111e+00
3.8402332e+01	7.3857780e+00
3.8429821e+01	7.3820753e+00
3.8457310e+01	7.4062114e+00
3.8484798e+01	7.4832716e+00
3.8512287e+01	7.5601859e+00
3.8539776e+01	7.6277442e+00
3.8567265e+01	7.6472087e+00
3.8594753e+01	7.6667156e+00
3.8622246e+01	7.6862197e+00
3.8649734e+01	7.6368828e+00
3.8677223e+01	7.5871196e+00
3.8704712e+01	7.5374146e+00
3.8732201e+01	7.4910493e+00
3.8759689e+01	7.4455681e+00
3.8787178e+01	7.4004092e+00
3.8814667e+01	7.3598280e+00
3.8842155e+01	7.3225188e+00
3.8869648e+01	7.2862158e+00
3.8897137e+01	7.2728958e+00
3.8924625e+01	7.2884359e+00
3.8952114e+01	7.3066554e+00
3.8979603e+01	7.3127851e+00
3.9007092e+01	7.2795625e+00
3.9034580e+01	7.2471094e+00
3.9062069e+01	7.2128801e+00
3.9089561e+01	7.1438661e+00
3.9117050e+01	7.0752859e+00
3.9144539e+01	7.0070772e+00
3.9172028e+01	6.9958701e+00
3.9199516e+01	6.9934759e+00
3.9227005e+01	6.9915705e+00
3.9254494e+01	7.0556717e+00
3.9281982e+01	7.1524038e+00
3.9309471e+01	7.2490168e+00
3.9336964e+01	7.3007617e+00
3.9364452e+01	7.3001180e+00
3.9391941e+01	7.2999940e+00
3.9419430e+01	7.2938609e+00
3.9446918e+01	7.2675858e+00
3.9474407e+01	7.2414021e+00
3.9501896e+01	7.2162933e+00
3.9529385e+01	7.2374010e+00
3.9556873e+01	7.2592359e+00
3.9584366e+01	7.2818460e+00
3.9611855e+01	7.2767711e+00
3.9639343e+01	7.2645397e+00
3.9666832e+01	7.2527261e+00
3.9694321e+01	7.2188792e+00
3.9721809e+01	7.1671734e+00
3.9749298e+01	7.1162286e+00
3.9776787e+01	7.0855250e+00
3.9804276e+01	7.1016083e+00
3.9831768e+01	7.1183066e+00
3.9859257e+01	7.1332850e+00
3.9886745e+01	7.0871439e+00
3.9914234e+01	7.0438085e+00
3.9941723e+01	7.0033526e+00
3.9969212e+01	6.9378319e+00
3.9996700e+01	6.8656778e+00
4.0024189e+01	6.7953868e+00
4.0051678e+01	6.7432795e+00
4.0079170e+01	6.7094116e+00
4.0106659e+01	6.6756873e+00
4.0134148e+01	6.6461730e+00
4.0161636e+01	6.6350803e+00
4.0189125e+01	6.6244407e+00
4.0216614e+01	6.6142163e+00
4.0244102e+01	6.5332603e+00
4.0271591e+01	6.4421954e+00
4.0299084e+01	6.3513656e+00
4.0326572e+01	6.2935028e+00
4.0354061e+01	6.2626624e+00
4.0381550e+01	6.2317729e+00
4.0409039e+01	6.1967268e+00
4.0436527e+01	6.1469779e+00
4.0464016e+01	6.0989251e+00
4.0491505e+01	6.0525928e+00
4.0518993e+01	6.0709500e+00
4.0546486e+01	6.1007390e+00
4.0573975e+01	6.1304903e+00
4.0601463e+01	6.1766992e+00
4.0628952e+01	6.2422519e+00
4.0656441e+01	6.3085146e+00
4.0683929e+01	6.3715839e+00
4.0711418e+01	6.3753924e+00
4.0738907e+01	6.3798366e+00
4.0766396e+01	6.3848724e+00
4.0793888e+01	6.3517284e+00
4.0821377e+01	6.2964172e+00
4.0848866e+01	6.2411180e+00
4.0876354e+01	6.1842713e+00
4.0903843e+01	6.1212430e+00
4.0931332e+01	6.0591636e+00
4.0958820e+01	5.9981432e+00
4.0986309e+01	5.9812002e+00
4.1013798e+01	5.9838324e+00
4.1041290e+01	5.9885268e+00
4.1068779e+01	5.9992533e+00
4.1096268e+01	6.0263162e+00
4.1123756e+01	6.0536356e+00
4.1151245e+01	6.0812006e+00
4.1178734e+01	6.0876160e+00
4.1206223e+01	6.0847220e+00
4.1233711e+01	6.0828371e+00
4.1261200e+01	6.0767226e+00
4.1288692e+01	6.0345249e+00
4.1316181e+01	5.9934411e+00
4.1343670e+01	5.9534178e+00
4.1371159e+01	5.9301677e+00
4.1398647e+01	5.9210758e+00
4.1426136e+01	5.9129877e+00
4.1453625e+01	5.9058046e+00
4.1481113e+01	5.8965831e+00
4.1508606e+01	5.8883872e+00
4.1536095e+01	5.8815002e+00
4.1563583e+01	5.8784394e+00
4.1591072e+01	5.8811870e+00
4.1618561e+01	5.8842001e+00
4.1646049e+01	5.8874817e+00
4.1673538e+01	5.8694134e+00
4.1701027e+01	5.8412318e+00
4.1728516e+01	5.8132725e+00
4.1756008e+01	5.7856250e+00
4.1783497e+01	5.7933249e+00
4.1810986e+01	5.8026342e+00
4.1838474e+01	5.8137403e+00
4.1865963e+01	5.8227663e+00
4.1893452e+01	5.8250413e+00
4.1920940e+01	5.8293209e+00
4.1948429e+01	5.8354940e+00
4.1975918e+01	5.8724041e+00
4.2003410e+01	5.9295049e+00
4.2030899e+01	5.9875150e+00
4.2058388e+01	6.0465784e+00
4.2085876e+01	6.0319071e+00
4.2113365e+01	6.0075803e+00
4.2140854e+01	5.9847417e+00
4.2168343e+01	5.9664087e+00
4.2195831e+01	5.9706469e+00
4.2223320e+01	5.9753156e+00
4.2250813e+01	5.9802880e+00
4.2278301e+01	5.9908819e+00
